Date,srad,tmmx,tmmn,vpar,tdew,rmax,rmin,vs,pr,ET,MorP
1982-08-28,16.036,26.65,13.05,,,80.2,26.2,2.6,2.7,,
1982-08-29,19.129,27.45,8.35,,,100.0,42.1,2.5,1.9,,
1982-08-30,21.591,25.75,10.65,,,100.0,37.3,4.6,6.6,,
1982-08-31,21.989,26.35,8.85,,,100.0,33.5,3.8,0.0,,
1982-09-01,22.3,27.65,8.85,,,74.5,20.1,3.6,0.0,,
1982-09-02,20.218,29.55,10.35,,,52.6,18.8,1.4,0.0,,
1982-09-03,20.71,32.55,12.65,,,59.1,16.0,3.2,0.0,,
1982-09-04,21.609,26.75,12.95,,,64.0,13.7,4.8,0.0,,
1982-09-05,21.6,25.55,6.35,,,69.6,17.5,2.6,0.0,,
1982-09-06,19.224,27.95,10.35,,,50.2,17.8,1.4,0.0,,
1982-09-07,20.84,28.75,14.05,,,57.8,18.9,1.2,0.0,,
1982-09-08,20.796,30.35,13.55,,,63.5,18.4,2.6,0.0,,
1982-09-09,20.693,30.75,13.75,,,47.8,15.2,4.4,0.0,,
1982-09-10,11.966,21.25,5.75,,,65.4,14.6,7.2,0.0,,
1982-09-11,20.485,15.95,-0.85,,,90.1,19.8,4.3,0.0,,
1982-09-12,10.428,14.35,5.05,,,90.0,19.0,5.4,0.9,,
1982-09-13,14.792,14.15,2.25,,,100.0,34.6,4.3,3.1,,
1982-09-14,10.93,11.55,1.95,,,100.0,33.9,2.2,0.5,,
1982-09-15,12.044,15.15,1.35,,,100.0,42.5,2.7,0.9,,
1982-09-16,18.369,21.15,2.85,,,100.0,46.2,2.1,0.0,,
1982-09-17,19.043,22.95,7.45,,,100.0,36.0,3.0,0.0,,
1982-09-18,19.043,24.65,8.25,,,97.7,32.2,2.4,1.7,,
1982-09-19,16.485,24.35,9.85,,,100.0,30.4,2.9,4.6,,
1982-09-20,18.109,22.35,8.15,,,100.0,30.1,2.5,1.6,,
1982-09-21,18.507,23.65,7.35,,,100.0,39.0,2.0,0.0,,
1982-09-22,18.533,24.95,8.55,,,96.5,30.5,2.0,0.0,,
1982-09-23,18.291,25.25,10.05,,,77.8,25.2,1.5,0.0,,
1982-09-24,6.713,21.25,7.15,,,71.4,22.5,2.4,0.5,,
1982-09-25,15.155,23.25,6.25,,,100.0,47.8,2.8,8.8,,
1982-09-26,10.904,18.65,6.15,,,100.0,39.6,3.2,10.2,,
1982-09-27,14.636,14.45,3.45,,,100.0,40.6,6.3,0.3,,
1982-09-28,12.122,12.05,2.65,,,100.0,40.4,6.8,0.0,,
1982-09-29,15.146,11.65,0.95,,,100.0,36.2,3.3,1.2,,
1982-09-30,8.865,10.85,-0.65,,,100.0,38.6,2.4,2.0,,
1982-10-01,8.044,13.05,2.45,,,100.0,47.7,3.2,1.4,,
1982-10-02,16.753,18.15,1.35,,,93.9,33.6,1.9,0.0,,
1982-10-03,15.958,19.85,4.35,,,80.9,31.8,3.4,0.0,,
1982-10-04,11.267,18.15,4.45,,,88.7,27.9,3.7,0.0,,
1982-10-05,16.494,12.45,-2.15,,,100.0,28.2,3.6,0.0,,
1982-10-06,15.733,17.85,-2.65,,,84.8,28.7,3.6,0.0,,
1982-10-07,13.124,11.65,2.05,,,86.8,24.2,7.7,0.0,,
1982-10-08,9.513,9.45,-1.85,,,95.5,28.9,5.7,0.0,,
1982-10-09,14.671,11.85,-0.25,,,93.8,30.1,2.4,0.0,,
1982-10-10,15.483,13.25,-1.85,,,84.5,29.6,1.8,0.0,,
1982-10-11,15.034,16.05,-1.05,,,93.5,30.3,2.7,0.0,,
1982-10-12,14.826,19.05,2.95,,,84.6,32.6,1.5,0.0,,
1982-10-13,12.606,19.75,3.75,,,89.7,30.8,1.6,0.0,,
1982-10-14,14.394,21.25,6.05,,,71.9,28.4,1.2,0.0,,
1982-10-15,14.126,22.25,5.05,,,75.7,27.3,2.5,0.0,,
1982-10-16,14.014,22.15,5.85,,,69.2,20.8,3.5,0.0,,
1982-10-17,9.556,17.35,3.65,,,56.2,20.6,5.7,0.0,,
1982-10-18,12.226,8.65,-2.85,,,85.2,27.9,5.1,0.0,,
1982-10-19,14.221,10.15,-6.15,,,78.9,26.6,2.8,0.0,,
1982-10-20,13.202,12.55,-5.85,,,73.1,25.3,3.0,0.0,,
1982-10-21,12.303,17.55,1.35,,,55.2,23.5,3.7,0.0,,
1982-10-22,10.316,20.15,6.25,,,62.9,24.0,2.5,1.3,,
1982-10-23,7.465,17.75,7.55,,,80.2,30.0,1.1,0.9,,
1982-10-24,9.582,16.15,3.95,,,100.0,42.5,1.7,2.0,,
1982-10-25,8.148,14.75,5.65,,,100.0,48.3,1.9,5.8,,
1982-10-26,9.53,14.15,1.85,,,100.0,39.8,5.6,6.4,,
1982-10-27,9.495,7.05,-3.05,,,100.0,36.5,6.6,0.0,,
1982-10-28,12.476,9.05,-5.95,,,100.0,37.9,1.5,0.3,,
1982-10-29,4.562,7.85,-1.55,,,100.0,35.7,2.1,15.9,,
1982-10-30,6.013,10.05,0.85,,,100.0,73.0,2.5,4.8,,
1982-10-31,11.837,10.05,-1.65,,,100.0,49.0,4.5,0.0,,
1982-11-01,11.016,10.25,-2.05,,,95.5,37.9,4.5,0.0,,
1982-11-02,11.094,8.35,-4.15,,,96.8,29.1,1.5,0.0,,
1982-11-03,9.694,10.35,-3.95,,,76.6,29.2,2.7,0.0,,
1982-11-04,10.644,13.05,-1.65,,,73.1,29.1,1.9,0.0,,
1982-11-05,10.031,14.95,3.15,,,61.6,30.1,2.3,0.0,,
1982-11-06,6.333,13.75,2.85,,,67.7,29.1,4.9,0.0,,
1982-11-07,8.122,8.65,-0.05,,,82.0,32.8,2.7,0.0,,
1982-11-08,7.093,10.25,-1.75,,,96.7,36.3,2.2,0.0,,
1982-11-09,7.862,10.95,-1.45,,,100.0,40.7,1.6,1.9,,
1982-11-10,8.649,12.05,-1.35,,,92.7,35.8,2.4,0.0,,
1982-11-11,9.711,7.65,-3.15,,,100.0,32.8,5.1,0.0,,
1982-11-12,8.623,5.75,-6.75,,,100.0,35.8,1.6,0.0,,
1982-11-13,8.545,5.45,-4.75,,,93.2,32.7,4.3,0.0,,
1982-11-14,9.651,5.75,-7.75,,,81.9,27.5,3.0,0.0,,
1982-11-15,9.357,6.25,-6.15,,,70.0,31.0,1.3,0.0,,
1982-11-16,9.331,8.65,-5.75,,,64.0,28.9,2.1,0.0,,
1982-11-17,4.726,10.25,-1.55,,,83.9,30.1,1.9,0.8,,
1982-11-18,6.022,11.45,1.55,,,98.8,48.8,3.2,3.7,,
1982-11-19,5.694,8.35,-1.75,,,99.8,32.1,5.5,3.5,,
1982-11-20,5.106,4.95,-3.05,,,94.0,33.9,2.9,0.4,,
1982-11-21,3.689,3.05,-3.85,,,100.0,46.7,2.3,0.9,,
1982-11-22,8.709,3.05,-7.35,,,100.0,43.6,1.4,0.0,,
1982-11-23,8.821,-1.25,-11.45,,,98.9,41.8,3.6,0.0,,
1982-11-24,8.744,-1.85,-15.15,,,96.8,56.1,2.2,0.0,,
1982-11-25,8.51,-1.15,-12.15,,,89.8,55.9,1.2,0.0,,
1982-11-26,8.389,-0.05,-12.15,,,100.0,68.8,3.8,0.0,,
1982-11-27,7.888,2.05,-9.25,,,98.5,67.1,3.3,0.0,,
1982-11-28,4.285,4.25,-4.15,,,97.4,61.5,2.1,2.7,,
1982-11-29,5.305,6.95,-2.15,,,100.0,66.9,3.0,4.7,,
1982-11-30,5.098,7.05,0.05,,,100.0,57.5,2.6,5.0,,
1982-12-01,6.8,6.05,-1.45,,,96.7,48.4,7.0,0.8,,
1982-12-02,7.396,4.35,-4.85,,,85.6,48.8,4.3,0.0,,
1982-12-03,5.547,6.65,-1.65,,,79.6,50.5,1.6,0.0,,
1982-12-04,3.629,5.95,-0.65,,,75.2,48.8,2.8,0.3,,
1982-12-05,5.175,5.05,-1.35,,,91.7,55.2,1.7,7.5,,
1982-12-06,5.132,7.45,-0.35,,,97.2,52.5,4.5,3.7,,
1982-12-07,4.908,2.95,-4.65,,,75.6,44.1,2.9,0.0,,
1982-12-08,7.629,-0.45,-8.75,,,72.5,43.9,2.9,0.0,,
1982-12-09,7.422,-1.25,-10.95,,,74.2,48.2,2.7,0.0,,
1982-12-10,7.361,-0.85,-11.05,,,81.0,55.9,1.8,0.0,,
1982-12-11,7.309,-0.35,-10.65,,,78.0,54.7,2.5,0.0,,
1982-12-12,6.644,0.75,-9.35,,,80.1,56.4,3.3,1.0,,
1982-12-13,3.084,1.65,-6.75,,,88.2,64.2,3.4,0.4,,
1982-12-14,5.694,2.15,-6.45,,,86.9,56.5,2.3,1.7,,
1982-12-15,4.985,3.65,-2.45,,,98.0,62.1,1.7,9.3,,
1982-12-16,5.288,7.45,-0.05,,,94.6,48.0,2.1,2.5,,
1982-12-17,3.983,7.85,0.85,,,65.9,45.6,5.8,0.8,,
1982-12-18,6.566,4.85,-1.95,,,70.0,41.4,3.2,0.0,,
1982-12-19,5.409,5.85,-1.55,,,68.3,42.0,1.6,0.0,,
1982-12-20,5.59,6.05,-1.85,,,71.3,45.4,2.9,0.8,,
1982-12-21,4.571,7.15,0.35,,,86.8,48.3,2.2,4.4,,
1982-12-22,6.471,8.05,-0.15,,,87.0,41.8,4.0,1.8,,
1982-12-23,5.115,5.85,-2.65,,,80.2,39.3,7.8,0.7,,
1982-12-24,7.154,0.45,-7.55,,,82.0,39.4,5.1,0.0,,
1982-12-25,7.301,-1.65,-10.45,,,80.2,50.8,2.1,0.0,,
1982-12-26,2.912,-0.75,-8.55,,,77.7,51.9,1.6,0.4,,
1982-12-27,7.327,-1.35,-10.85,,,85.3,56.9,3.1,0.0,,
1982-12-28,6.998,-4.95,-13.95,,,78.3,42.9,2.0,0.0,,
1982-12-29,6.947,-5.45,-14.25,,,80.8,50.3,1.7,0.0,,
1982-12-30,7.361,-7.25,-16.35,,,81.9,52.3,1.3,0.0,,
1982-12-31,7.569,-7.55,-12.85,,,78.2,54.5,1.6,0.0,,
1983-01-01,7.439,-4.45,-15.45,,,81.4,49.1,2.2,0.0,,
1983-01-02,7.422,-3.65,-14.95,,,82.4,50.6,2.8,0.0,,
1983-01-03,6.221,2.05,-9.75,,,88.7,60.2,1.8,1.6,,
1983-01-04,3.11,4.05,-3.65,,,93.8,62.7,2.1,1.6,,
1983-01-05,6.342,6.75,-0.45,,,96.4,60.9,2.8,0.0,,
1983-01-06,5.53,8.15,1.55,,,88.3,57.0,3.2,0.4,,
1983-01-07,4.398,6.75,0.95,,,95.0,55.8,3.7,1.2,,
1983-01-08,5.746,8.65,0.45,,,94.2,50.1,6.1,0.0,,
1983-01-09,6.722,4.55,-2.65,,,84.8,40.5,5.6,0.0,,
1983-01-10,7.188,7.55,-2.45,,,87.5,49.2,5.2,0.0,,
1983-01-11,7.56,6.95,-1.95,,,76.4,38.0,2.2,0.0,,
1983-01-12,7.629,7.05,-2.25,,,71.0,41.2,3.3,0.0,,
1983-01-13,7.646,6.95,-0.95,,,69.8,39.6,1.5,0.0,,
1983-01-14,7.776,5.85,-3.45,,,73.5,40.7,3.0,0.0,,
1983-01-15,5.581,5.25,-3.65,,,75.0,43.7,2.7,0.0,,
1983-01-16,6.817,6.75,-2.15,,,74.3,48.6,3.0,1.8,,
1983-01-17,3.067,4.75,-0.45,,,94.5,45.8,0.8,0.6,,
1983-01-18,5.236,5.35,-1.05,,,92.9,61.4,2.3,1.8,,
1983-01-19,4.778,5.45,-1.05,,,100.0,61.9,3.2,0.9,,
1983-01-20,6.212,4.85,-1.75,,,97.8,62.0,1.0,1.5,,
1983-01-21,7.344,4.25,-2.95,,,96.0,62.4,0.8,0.7,,
1983-01-22,7.569,3.95,-4.35,,,90.0,56.7,2.5,1.0,,
1983-01-23,7.249,5.75,-1.75,,,100.0,59.7,2.2,2.4,,
1983-01-24,6.929,6.55,-1.45,,,83.8,54.7,3.1,0.5,,
1983-01-25,8.562,5.55,-2.85,,,95.3,54.5,2.6,0.0,,
1983-01-26,6.169,6.95,-0.65,,,87.8,56.8,4.6,1.2,,
1983-01-27,5.858,10.25,1.95,,,79.5,48.7,3.2,0.3,,
1983-01-28,8.934,7.65,-1.55,,,89.6,47.7,3.3,0.4,,
1983-01-29,6.281,6.45,-2.15,,,80.8,50.6,4.7,1.0,,
1983-01-30,8.675,5.75,-2.45,,,90.1,52.8,2.9,0.7,,
1983-01-31,9.366,3.05,-4.25,,,83.7,52.1,1.3,0.0,,
1983-02-01,9.348,2.05,-5.75,,,89.0,58.2,0.7,0.0,,
1983-02-02,10.42,1.15,-8.45,,,97.1,60.2,2.8,0.0,,
1983-02-03,10.783,-0.85,-10.75,,,89.7,56.9,3.2,0.0,,
1983-02-04,10.912,-0.35,-11.45,,,87.7,61.2,2.3,0.0,,
1983-02-05,11.007,0.05,-11.45,,,84.0,53.0,2.4,0.0,,
1983-02-06,9.547,1.85,-9.35,,,84.4,57.5,3.6,1.2,,
1983-02-07,8.77,3.55,-3.35,,,100.0,61.8,2.5,4.7,,
1983-02-08,8.26,3.45,-3.25,,,91.3,56.9,2.7,1.4,,
1983-02-09,8.424,5.95,-1.45,,,100.0,60.0,3.4,3.7,,
1983-02-10,8.078,5.85,-1.25,,,85.3,55.4,3.0,1.1,,
1983-02-11,9.504,5.55,-2.25,,,83.5,52.4,3.5,0.0,,
1983-02-12,6.497,6.35,-1.25,,,84.4,57.8,3.2,3.3,,
1983-02-13,8.597,8.35,0.55,,,100.0,60.2,4.3,7.6,,
1983-02-14,11.586,7.85,-2.35,,,100.0,48.5,3.3,0.0,,
1983-02-15,9.608,8.25,-1.65,,,77.8,46.4,2.5,0.0,,
1983-02-16,10.722,9.65,0.25,,,85.3,47.3,3.0,0.0,,
1983-02-17,8.778,10.15,-0.45,,,72.5,41.9,2.2,0.0,,
1983-02-18,8.7,15.25,3.45,,,72.2,39.6,4.9,0.0,,
1983-02-19,12.623,9.55,-0.75,,,77.6,28.1,5.9,0.0,,
1983-02-20,11.802,10.35,-0.45,,,70.3,34.1,2.4,0.0,,
1983-02-21,10.152,12.25,0.65,,,77.5,35.9,2.7,0.0,,
1983-02-22,8.355,11.25,0.65,,,73.0,38.3,3.1,0.0,,
1983-02-23,13.046,13.95,-0.15,,,75.0,38.7,4.8,0.0,,
1983-02-24,13.003,15.25,0.25,,,72.6,35.3,4.1,0.0,,
1983-02-25,9.305,13.55,2.55,,,85.3,34.0,2.9,5.2,,
1983-02-26,10.904,11.85,2.45,,,90.3,34.0,3.0,2.8,,
1983-02-27,11.007,12.65,1.25,,,68.9,30.6,2.9,1.0,,
1983-02-28,11.085,10.45,-0.85,,,84.9,35.3,2.2,0.9,,
1983-03-01,9.599,13.05,0.85,,,100.0,50.8,3.9,0.4,,
1983-03-02,13.185,13.05,1.65,,,91.6,45.0,3.2,0.0,,
1983-03-03,10.083,12.75,0.75,,,99.5,40.2,4.0,0.3,,
1983-03-04,12.744,12.55,1.65,,,89.0,45.1,3.3,0.3,,
1983-03-05,15.008,11.35,-0.55,,,100.0,41.5,3.2,0.0,,
1983-03-06,13.988,9.85,0.05,,,95.6,39.2,3.1,2.4,,
1983-03-07,8.899,10.55,0.05,,,100.0,47.3,2.9,2.2,,
1983-03-08,9.418,11.35,1.55,,,93.3,46.5,1.3,0.0,,
1983-03-09,16.122,16.05,2.45,,,91.7,45.0,2.5,0.0,,
1983-03-10,15.837,17.85,3.15,,,88.9,38.4,2.5,0.0,,
1983-03-11,11.75,16.35,4.85,,,86.3,35.0,4.6,0.5,,
1983-03-12,12.9,13.25,1.05,,,82.4,32.9,1.8,3.5,,
1983-03-13,12.234,14.65,1.15,,,100.0,36.2,4.1,9.0,,
1983-03-14,12.39,9.45,0.15,,,100.0,39.6,5.5,1.2,,
1983-03-15,16.278,7.75,-2.45,,,100.0,36.9,3.8,0.0,,
1983-03-16,16.243,8.15,-1.85,,,82.2,37.2,3.5,1.9,,
1983-03-17,12.243,8.85,-0.05,,,93.3,40.2,2.0,0.9,,
1983-03-18,11.241,7.15,-0.05,,,99.0,35.4,2.1,0.5,,
1983-03-19,11.716,5.25,-2.35,,,100.0,39.5,5.1,0.0,,
1983-03-20,18.749,6.75,-3.55,,,91.1,40.9,2.4,0.0,,
1983-03-21,16.252,8.35,-3.95,,,89.4,40.4,4.2,1.7,,
1983-03-22,11.595,10.05,-0.95,,,92.0,43.8,1.9,0.5,,
1983-03-23,14.247,7.65,0.45,,,100.0,40.7,5.1,4.1,,
1983-03-24,11.975,8.25,-1.95,,,88.2,41.0,2.9,1.5,,
1983-03-25,15.422,8.65,-1.05,,,99.2,37.7,4.3,0.0,,
1983-03-26,19.397,10.05,-2.35,,,100.0,40.5,3.0,1.5,,
1983-03-27,13.357,11.25,2.45,,,77.1,38.2,3.5,1.9,,
1983-03-28,16.183,9.05,-0.95,,,89.0,36.5,2.4,0.4,,
1983-03-29,9.824,10.85,0.65,,,77.8,38.8,1.9,1.4,,
1983-03-30,10.1,13.15,2.05,,,100.0,45.9,4.3,8.8,,
1983-03-31,16.07,10.75,-0.05,,,100.0,33.1,6.7,8.9,,
1983-04-01,21.453,10.15,-4.75,,,100.0,29.9,2.2,0.0,,
1983-04-02,9.91,8.95,-1.85,,,100.0,31.8,4.9,3.0,,
1983-04-03,17.626,6.75,-5.35,,,97.2,35.6,7.9,0.0,,
1983-04-04,17.652,5.75,-5.45,,,100.0,31.1,5.1,0.0,,
1983-04-05,21.565,5.75,-6.65,,,83.3,26.7,3.9,0.0,,
1983-04-06,19.25,7.65,-4.65,,,68.5,27.9,1.0,0.0,,
1983-04-07,18.533,11.55,-3.45,,,64.8,29.2,2.4,0.0,,
1983-04-08,18.49,11.75,-0.15,,,91.9,29.5,4.8,0.0,,
1983-04-09,17.643,15.35,-2.35,,,74.2,31.9,2.6,0.0,,
1983-04-10,15.267,10.65,1.35,,,92.3,29.7,3.8,0.0,,
1983-04-11,20.632,8.85,-1.95,,,100.0,30.8,4.8,0.0,,
1983-04-12,18.835,8.95,-5.85,,,79.0,28.1,4.2,0.0,,
1983-04-13,17.004,9.15,-3.15,,,100.0,31.3,2.2,0.3,,
1983-04-14,13.651,9.25,-2.15,,,90.3,29.8,1.5,0.0,,
1983-04-15,20.555,11.35,-1.75,,,76.8,28.8,1.2,0.0,,
1983-04-16,24.235,14.65,1.45,,,65.1,21.2,2.0,0.0,,
1983-04-17,24.218,17.65,0.15,,,53.5,22.0,2.9,0.0,,
1983-04-18,18.93,18.85,2.25,,,70.5,22.5,3.9,0.4,,
1983-04-19,19.475,17.75,3.85,,,79.6,19.7,2.6,0.0,,
1983-04-20,20.382,19.15,5.35,,,91.1,26.7,3.6,1.4,,
1983-04-21,16.537,17.65,5.35,,,84.3,22.2,2.3,0.9,,
1983-04-22,24.071,19.35,3.55,,,100.0,33.4,2.6,0.0,,
1983-04-23,21.341,20.05,4.05,,,97.5,31.1,5.0,0.6,,
1983-04-24,15.543,15.15,3.45,,,76.7,30.7,4.0,1.1,,
1983-04-25,13.988,9.65,-0.15,,,75.6,26.1,4.8,0.5,,
1983-04-26,22.188,11.95,-2.45,,,87.3,29.2,2.2,0.3,,
1983-04-27,20.935,13.65,0.15,,,100.0,32.0,1.8,2.0,,
1983-04-28,19.881,16.95,0.65,,,91.0,31.3,2.5,1.0,,
1983-04-29,21.03,16.35,3.95,,,100.0,26.6,2.1,1.8,,
1983-04-30,18.481,15.25,4.05,,,100.0,32.4,2.4,7.0,,
1983-05-01,21.185,15.75,3.75,,,100.0,40.6,2.4,3.8,,
1983-05-02,26.006,17.05,1.55,,,100.0,39.7,5.5,0.0,,
1983-05-03,25.177,16.35,0.75,,,100.0,39.6,4.0,0.9,,
1983-05-04,26.551,18.65,2.95,,,84.3,39.0,2.8,0.9,,
1983-05-05,20.615,15.45,5.15,,,100.0,33.9,4.3,3.1,,
1983-05-06,25.246,16.05,2.45,,,98.1,33.0,4.8,0.0,,
1983-05-07,23.648,19.25,0.95,,,95.8,32.4,3.0,0.0,,
1983-05-08,21.522,15.55,4.45,,,80.9,28.1,4.9,0.0,,
1983-05-09,20.84,8.85,-1.85,,,83.1,28.7,6.0,2.5,,
1983-05-10,21.22,11.45,-2.85,,,100.0,35.6,2.3,3.8,,
1983-05-11,17.142,12.85,-0.35,,,100.0,31.5,4.7,6.5,,
1983-05-12,13.634,11.35,1.65,,,99.4,35.3,2.0,0.0,,
1983-05-13,20.494,12.35,-1.85,,,100.0,34.2,3.2,0.0,,
1983-05-14,17.876,14.25,3.35,,,82.5,31.1,1.1,0.0,,
1983-05-15,21.116,13.85,0.95,,,100.0,30.2,4.5,8.8,,
1983-05-16,19.457,14.05,-2.15,,,100.0,33.9,5.9,0.6,,
1983-05-17,28.408,17.75,-1.05,,,100.0,34.3,3.7,0.0,,
1983-05-18,10.886,14.25,3.65,,,90.5,31.3,6.1,0.8,,
1983-05-19,28.503,17.45,-0.95,,,100.0,36.6,3.9,0.0,,
1983-05-20,28.4,20.75,1.65,,,100.0,33.8,3.6,0.0,,
1983-05-21,28.979,22.25,4.65,,,93.1,23.9,5.6,0.0,,
1983-05-22,28.996,23.15,3.55,,,96.1,23.8,3.6,0.0,,
1983-05-23,28.987,26.05,7.45,,,67.6,26.3,1.4,0.0,,
1983-05-24,28.607,28.05,11.55,,,53.8,24.4,1.3,0.0,,
1983-05-25,28.65,29.45,13.55,,,54.5,21.2,1.5,0.0,,
1983-05-26,29.082,31.15,13.85,,,54.4,17.0,2.2,0.0,,
1983-05-27,28.892,31.55,14.75,,,44.5,16.3,1.1,0.0,,
1983-05-28,28.849,31.55,13.95,,,58.0,16.4,2.1,0.0,,
1983-05-29,28.849,31.05,13.35,,,66.2,18.5,3.3,0.0,,
1983-05-30,28.866,27.25,11.95,,,78.1,20.6,4.6,0.0,,
1983-05-31,23.077,21.85,7.85,,,78.8,25.7,5.0,0.8,,
1983-06-01,20.874,19.25,6.85,,,100.0,42.3,2.8,0.0,,
1983-06-02,25.937,21.75,5.65,,,100.0,42.1,2.7,0.0,,
1983-06-03,24.322,23.35,9.15,,,100.0,36.5,2.8,3.1,,
1983-06-04,26.706,23.25,9.35,,,100.0,33.1,4.2,0.0,,
1983-06-05,28.849,23.45,5.95,,,100.0,33.9,4.5,0.0,,
1983-06-06,28.797,23.15,5.85,,,100.0,33.2,2.6,0.0,,
1983-06-07,27.873,25.85,10.25,,,96.5,39.2,1.2,0.9,,
1983-06-08,26.24,26.05,10.15,,,98.7,30.7,2.3,1.1,,
1983-06-09,25.842,25.75,12.85,,,100.0,29.6,2.8,0.9,,
1983-06-10,25.678,27.75,12.65,,,95.3,36.4,4.2,2.6,,
1983-06-11,19.25,17.35,6.25,,,100.0,33.7,4.6,1.9,,
1983-06-12,27.467,17.45,1.85,,,100.0,33.6,5.5,0.0,,
1983-06-13,29.644,18.95,0.75,,,100.0,35.8,2.4,0.0,,
1983-06-14,29.411,23.75,4.75,,,95.4,31.2,2.8,0.0,,
1983-06-15,27.242,25.45,8.95,,,86.6,29.8,4.6,0.0,,
1983-06-16,29.169,23.35,5.25,,,100.0,26.1,3.9,0.0,,
1983-06-17,29.056,29.65,8.45,,,79.1,28.8,3.7,0.0,,
1983-06-18,29.246,21.85,9.85,,,82.3,25.7,6.1,0.0,,
1983-06-19,26.87,20.15,3.85,,,93.4,29.6,3.7,0.0,,
1983-06-20,25.842,21.95,6.45,,,87.6,33.2,1.8,2.0,,
1983-06-21,25.86,22.95,7.05,,,100.0,32.1,1.7,0.0,,
1983-06-22,28.961,29.65,7.95,,,100.0,31.3,3.2,0.0,,
1983-06-23,29.16,31.15,13.85,,,62.6,18.9,3.9,0.0,,
1983-06-24,29.359,26.05,11.65,,,73.2,16.4,4.4,0.0,,
1983-06-25,29.367,27.15,7.75,,,81.8,26.9,1.9,0.8,,
1983-06-26,24.14,30.05,11.45,,,78.7,27.3,3.3,1.0,,
1983-06-27,24.944,26.85,14.05,,,99.6,21.5,3.1,6.4,,
1983-06-28,29.03,24.75,7.85,,,100.0,26.0,3.1,0.0,,
1983-06-29,24.944,26.85,11.45,,,81.7,37.2,3.4,0.0,,
1983-06-30,27.588,24.95,7.15,,,100.0,33.2,3.5,0.6,,
1983-07-01,16.235,19.05,8.55,,,100.0,36.1,2.7,2.6,,
1983-07-02,20.909,19.45,7.45,,,100.0,50.0,5.4,1.1,,
1983-07-03,29.54,20.45,2.25,,,100.0,38.6,3.7,0.0,,
1983-07-04,29.272,25.75,6.05,,,93.7,37.7,2.0,0.0,,
1983-07-05,27.156,33.05,9.85,,,100.0,32.9,4.4,1.6,,
1983-07-06,28.287,33.55,14.45,,,100.0,23.7,4.5,0.4,,
1983-07-07,28.711,32.85,14.55,,,96.0,20.8,3.8,0.0,,
1983-07-08,28.512,30.05,14.65,,,72.1,21.8,3.9,0.0,,
1983-07-09,23.596,23.55,6.75,,,100.0,26.5,6.4,3.5,,
1983-07-10,21.764,18.75,3.65,,,100.0,45.3,4.2,0.0,,
1983-07-11,28.823,24.75,5.75,,,100.0,40.5,1.0,0.0,,
1983-07-12,28.685,30.65,8.85,,,100.0,27.3,2.8,0.0,,
1983-07-13,28.391,32.85,12.95,,,75.7,26.1,3.4,0.0,,
1983-07-14,27.95,30.05,13.45,,,91.5,24.2,5.9,0.0,,
1983-07-15,26.525,19.55,5.65,,,100.0,28.3,5.3,0.0,,
1983-07-16,27.138,22.45,4.15,,,99.6,30.1,2.6,0.0,,
1983-07-17,28.287,28.05,6.55,,,100.0,31.4,2.4,0.0,,
1983-07-18,25.436,30.15,12.55,,,76.7,19.7,2.3,0.0,,
1983-07-19,28.028,31.55,13.05,,,72.0,21.3,4.2,0.0,,
1983-07-20,28.676,26.25,11.35,,,88.3,18.8,4.5,0.0,,
1983-07-21,28.253,29.95,9.25,,,72.6,21.0,1.8,0.0,,
1983-07-22,23.423,31.15,13.25,,,95.2,23.2,3.5,0.0,,
1983-07-23,26.724,30.55,13.05,,,100.0,24.1,3.2,0.0,,
1983-07-24,27.778,32.25,12.45,,,100.0,21.1,4.3,0.0,,
1983-07-25,27.441,31.05,13.15,,,80.4,17.9,3.8,0.0,,
1983-07-26,25.756,28.95,9.95,,,97.7,22.2,3.8,0.0,,
1983-07-27,27.259,29.55,9.35,,,100.0,24.7,3.5,0.0,,
1983-07-28,27.009,31.25,10.75,,,98.9,24.7,3.1,0.0,,
1983-07-29,27.0,32.45,12.15,,,100.0,26.0,2.4,0.0,,
1983-07-30,26.482,35.15,16.35,,,78.3,25.7,2.3,0.3,,
1983-07-31,22.585,32.05,18.45,,,73.7,24.0,2.2,1.4,,
1983-08-01,24.002,31.15,13.85,,,100.0,23.9,2.1,0.4,,
1983-08-02,24.287,33.15,12.95,,,100.0,24.1,3.0,0.6,,
1983-08-03,22.378,33.05,13.65,,,88.1,22.5,2.9,0.7,,
1983-08-04,24.84,34.65,14.45,,,87.8,21.2,2.4,0.0,,
1983-08-05,24.849,35.25,16.45,,,77.4,22.2,2.3,0.0,,
1983-08-06,24.667,36.95,16.35,,,85.1,20.4,3.5,0.0,,
1983-08-07,24.512,36.75,17.25,,,73.1,18.5,2.6,0.4,,
1983-08-08,20.892,32.25,18.65,,,90.6,21.3,1.9,6.2,,
1983-08-09,22.179,32.85,18.05,,,99.5,27.9,2.0,1.1,,
1983-08-10,22.948,31.75,17.35,,,100.0,24.8,2.6,0.0,,
1983-08-11,21.591,28.65,14.45,,,100.0,28.3,3.2,0.0,,
1983-08-12,24.589,27.45,9.35,,,100.0,27.6,3.6,0.0,,
1983-08-13,23.907,30.25,10.55,,,87.8,27.5,1.5,0.0,,
1983-08-14,23.604,31.75,14.75,,,89.9,26.7,2.6,1.1,,
1983-08-15,19.915,29.65,14.85,,,82.1,27.6,2.2,0.3,,
